Date,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
7/28/2011,33.4332,24.1438,28.2935,1.38,9.29,1.18,5.14,1.17,4.15
7/29/2011,34.2678,23.8816,28.1525,1.43,10.39,1.22,6.12,1.18,4.27
8/1/2011,48.93,33.2405,40.1949,1.47,15.69,1.22,8.74,1.21,6.95
8/2/2011,36.423,24.7405,29.7205,1.47,11.68,1.23,6.7,1.2,4.98
8/3/2011,46.2631,31.459,37.934,1.47,14.8,1.22,8.33,1.21,6.48
8/4/2011,40.9904,27.8255,33.3116,1.47,13.16,1.23,7.68,1.2,5.49
8/5/2011,38.1621,26.5117,31.5809,1.44,11.65,1.21,6.58,1.19,5.07
8/8/2011,32.4947,22.8779,26.7868,1.42,9.62,1.21,5.71,1.17,3.91
8/9/2011,33.7079,23.6802,27.8864,1.42,10.03,1.21,5.82,1.18,4.21
8/10/2011,31.9266,22.0222,26.0071,1.45,9.9,1.23,5.92,1.18,3.98
8/11/2011,44.1432,28.8685,35.4126,1.53,15.27,1.25,8.73,1.23,6.54
8/12/2011,45.0823,30.0438,36.5683,1.5,15.04,1.23,8.51,1.22,6.52
8/15/2011,43.9101,29.4093,35.7768,1.49,14.5,1.23,8.13,1.22,6.37
8/16/2011,37.5297,24.9909,30.09,1.5,12.54,1.25,7.44,1.2,5.1
8/17/2011,35.7145,23.9359,28.7875,1.49,11.78,1.24,6.93,1.2,4.85
8/18/2011,41.2022,27.8002,33.3929,1.48,13.4,1.23,7.81,1.2,5.59
8/19/2011,36.551,24.4887,29.4376,1.49,12.06,1.24,7.11,1.2,4.95
8/22/2011,32.8132,22.4771,26.6666,1.46,10.34,1.23,6.15,1.19,4.19
8/23/2011,31.861,22.8093,26.6954,1.4,9.05,1.19,5.17,1.17,3.89
8/24/2011,31.6829,22.546,26.3629,1.41,9.14,1.2,5.32,1.17,3.82
8/25/2011,31.6563,22.57,26.548,1.4,9.09,1.19,5.11,1.18,3.98
8/26/2011,33.3695,23.9033,28.0824,1.4,9.47,1.19,5.29,1.17,4.18
8/29/2011,37.2081,25.8004,30.5064,1.44,11.41,1.22,6.7,1.18,4.71
8/30/2011,34.3633,24.0316,28.4645,1.43,10.33,1.21,5.9,1.18,4.43
8/31/2011,33.6352,24.6359,28.4404,1.37,9,1.18,5.19,1.15,3.8
9/1/2011,40.3248,28.7943,33.8308,1.4,11.53,1.19,6.49,1.17,5.04
9/2/2011,40.5962,28.4241,33.7591,1.43,12.17,1.2,6.84,1.19,5.34
9/6/2011,37.6716,27.483,31.8349,1.37,10.19,1.18,5.84,1.16,4.35
9/7/2011,35.1734,26.2824,30.3114,1.34,8.89,1.16,4.86,1.15,4.03
9/8/2011,33.3466,22.9144,27.1714,1.46,10.43,1.23,6.18,1.19,4.26
9/9/2011,33.1372,22.4831,26.8948,1.47,10.65,1.23,6.24,1.2,4.41
9/12/2011,34.0395,24.3321,28.5472,1.4,9.71,1.19,5.49,1.17,4.22
9/13/2011,34.196,24.0559,28.5874,1.42,10.14,1.2,5.61,1.19,4.53
9/14/2011,38.2815,26.8326,31.8462,1.43,11.45,1.2,6.44,1.19,5.01
9/15/2011,43.7468,30.6931,36.5459,1.43,13.05,1.2,7.2,1.19,5.85
9/16/2011,43.2316,30.456,36.265,1.42,12.78,1.19,6.97,1.19,5.81
9/19/2011,41.309,28.9164,34.3736,1.43,12.39,1.2,6.94,1.19,5.46
9/20/2011,39.9665,28.1401,33.3776,1.42,11.83,1.2,6.59,1.19,5.24
9/21/2011,43.2249,30.3415,36.2168,1.42,12.88,1.19,7.01,1.19,5.88
9/22/2011,41.4939,29.5148,34.9638,1.41,11.98,1.19,6.53,1.18,5.45
9/23/2011,44.4067,32.0561,37.8304,1.39,12.35,1.17,6.58,1.18,5.77
9/26/2011,47.7262,35.3864,41.3837,1.35,12.34,1.15,6.34,1.17,6
9/27/2011,44.233,32.7177,38.1088,1.35,11.52,1.16,6.12,1.16,5.39
9/28/2011,39.8854,30.3182,35.0313,1.32,9.57,1.14,4.85,1.16,4.71
9/29/2011,38.1563,28.5857,33.0395,1.33,9.57,1.15,5.12,1.16,4.45
9/30/2011,40.2238,29.5749,34.5686,1.36,10.65,1.16,5.66,1.17,4.99
10/3/2011,34.9047,25.2043,29.4685,1.38,9.7,1.18,5.44,1.17,4.26
10/4/2011,34.0798,24.4404,28.708,1.39,9.64,1.19,5.37,1.17,4.27
10/5/2011,33.3045,23.1152,27.3881,1.44,10.19,1.22,5.92,1.18,4.27
10/6/2011,31.8121,22.1604,26.3165,1.44,9.65,1.21,5.5,1.19,4.16
10/7/2011,29.647,20.2951,24.0524,1.46,9.35,1.23,5.59,1.19,3.76
10/10/2011,34.6513,23.6959,28.343,1.46,10.96,1.22,6.31,1.2,4.65
10/11/2011,32.5332,22.1491,26.3106,1.47,10.38,1.24,6.22,1.19,4.16
10/12/2011,36.0492,24.9286,29.5751,1.45,11.12,1.22,6.47,1.19,4.65
10/13/2011,35.8403,24.559,29.1927,1.46,11.28,1.23,6.65,1.19,4.63
10/14/2011,33.4871,23.197,27.3827,1.44,10.29,1.22,6.1,1.18,4.19
10/17/2011,30.0742,20.9227,24.6037,1.44,9.15,1.22,5.47,1.18,3.68
10/18/2011,33.5648,23.0697,27.498,1.45,10.5,1.22,6.07,1.19,4.43
10/19/2011,31.1304,21.583,25.5712,1.44,9.55,1.22,5.56,1.18,3.99
10/20/2011,26.3945,18.9839,21.9581,1.39,7.41,1.2,4.44,1.16,2.97
10/21/2011,25.5604,18.6049,21.455,1.37,6.96,1.19,4.11,1.15,2.85
10/24/2011,30.6199,21.8664,25.394,1.4,8.75,1.21,5.23,1.16,3.53
10/25/2011,36.5353,25.0892,29.6892,1.46,11.45,1.23,6.85,1.18,4.6
10/26/2011,33.6735,23.3356,27.6132,1.44,10.34,1.22,6.06,1.18,4.28
10/27/2011,31.0824,21.7112,25.4829,1.43,9.37,1.22,5.6,1.17,3.77
10/28/2011,31.2366,21.7718,25.4867,1.43,9.46,1.23,5.75,1.17,3.71
10/31/2011,30.7615,21.2408,25.0673,1.45,9.52,1.23,5.69,1.18,3.83
11/1/2011,28.2881,19.746,23.242,1.43,8.54,1.22,5.05,1.18,3.5
11/2/2011,37.3911,25.6051,30.4585,1.46,11.79,1.23,6.93,1.19,4.85
11/3/2011,34.7124,23.6329,28.3002,1.47,11.08,1.23,6.41,1.2,4.67
11/4/2011,30.8668,21.3126,25.176,1.45,9.55,1.23,5.69,1.18,3.86
11/7/2011,33.0689,23.3883,27.4358,1.41,9.68,1.21,5.63,1.17,4.05
11/8/2011,32.5269,22.6354,26.6745,1.44,9.89,1.22,5.85,1.18,4.04
11/9/2011,34.5655,24.2594,28.6601,1.42,10.31,1.21,5.91,1.18,4.4
11/10/2011,36.2385,25.5723,30.033,1.42,10.67,1.21,6.21,1.17,4.46
11/11/2011,33.6115,24.4534,28.3117,1.37,9.16,1.19,5.3,1.16,3.86
11/14/2011,35.1202,26.0824,30.3241,1.35,9.04,1.16,4.8,1.16,4.24
11/15/2011,32.9192,25.0819,28.7271,1.31,7.84,1.15,4.19,1.15,3.65
11/16/2011,35.7739,26.9891,31.131,1.33,8.78,1.15,4.64,1.15,4.14
11/17/2011,36.2513,27.401,31.3225,1.32,8.85,1.16,4.93,1.14,3.92
11/18/2011,33.0985,24.6482,28.6271,1.34,8.45,1.16,4.47,1.16,3.98
11/21/2011,31.8593,23.8082,27.5966,1.34,8.05,1.15,4.26,1.16,3.79
11/22/2011,28.7134,21.3829,24.5799,1.34,7.33,1.17,4.13,1.15,3.2
11/23/2011,28.874,21.3174,24.7239,1.35,7.56,1.17,4.15,1.16,3.41
11/25/2011,29.0645,21.3434,24.6833,1.36,7.72,1.18,4.38,1.16,3.34
11/28/2011,29.7799,21.826,25.2419,1.36,7.95,1.18,4.54,1.16,3.42
11/29/2011,29.2282,22.0285,25.0458,1.33,7.2,1.17,4.18,1.14,3.02
11/30/2011,30.0878,22.7389,25.9189,1.32,7.35,1.16,4.17,1.14,3.18
12/1/2011,34.2198,25.3551,29.3391,1.35,8.86,1.17,4.88,1.16,3.98
12/2/2011,29.9542,21.7459,25.3858,1.38,8.21,1.18,4.57,1.17,3.64
12/5/2011,29.2383,21.3152,24.8073,1.37,7.92,1.18,4.43,1.16,3.49
12/6/2011,27.967,20.6216,23.8338,1.36,7.35,1.17,4.13,1.16,3.21
12/7/2011,28.2519,21.1494,24.2691,1.34,7.1,1.16,3.98,1.15,3.12
12/8/2011,27.2492,19.7243,23.0146,1.38,7.52,1.18,4.23,1.17,3.29
12/9/2011,26.2114,19.6724,22.3963,1.33,6.54,1.17,3.82,1.14,2.72
12/12/2011,26.7123,20.1106,23.0211,1.33,6.6,1.16,3.69,1.14,2.91
12/13/2011,24.2201,18.0429,20.5758,1.34,6.18,1.18,3.64,1.14,2.53
12/14/2011,22.7328,17.3079,19.5707,1.31,5.42,1.16,3.16,1.13,2.26
12/15/2011,22.952,16.9923,19.497,1.35,5.96,1.18,3.46,1.15,2.5
12/16/2011,22.045,16.2889,18.799,1.35,5.76,1.17,3.25,1.15,2.51
12/19/2011,22.9388,17.0603,19.491,1.34,5.88,1.18,3.45,1.14,2.43
12/20/2011,24.7443,18.2722,20.9437,1.35,6.47,1.18,3.8,1.15,2.67
12/21/2011,23.7138,17.5207,20.1665,1.35,6.19,1.18,3.55,1.15,2.65
12/22/2011,30.8703,21.2191,26.812,1.45,9.65,1.15,4.06,1.26,5.59
12/23/2011,23.9028,17.4968,20.0846,1.37,6.41,1.19,3.82,1.15,2.59
12/27/2011,23.2054,17.0684,19.6659,1.36,6.14,1.18,3.54,1.15,2.6
12/28/2011,22.2877,16.1583,18.7635,1.38,6.13,1.19,3.52,1.16,2.61
12/29/2011,21.9106,15.8613,18.445,1.38,6.05,1.19,3.47,1.16,2.58
12/30/2011,22.1359,16.1605,18.5911,1.37,5.98,1.19,3.54,1.15,2.43
1/3/2012,21.4323,15.4378,17.7097,1.39,5.99,1.21,3.72,1.15,2.27
1/4/2012,21.5665,15.8237,18.1742,1.36,5.74,1.19,3.39,1.15,2.35
1/5/2012,21.1443,15.4782,17.7572,1.37,5.67,1.19,3.39,1.15,2.28
1/6/2012,21.8675,15.8834,18.3651,1.38,5.98,1.19,3.5,1.16,2.48
1/9/2012,22.8323,16.2604,18.7285,1.4,6.57,1.22,4.1,1.15,2.47
1/10/2012,21.0578,14.8176,17.1705,1.42,6.24,1.23,3.89,1.16,2.35
1/11/2012,20.1373,14.4073,16.4688,1.4,5.73,1.22,3.67,1.14,2.06
1/12/2012,18.4896,13.3115,15.1873,1.39,5.18,1.22,3.3,1.14,1.88
1/13/2012,18.4418,13.7741,15.5031,1.34,4.67,1.19,2.94,1.13,1.73
1/17/2012,19.2493,14.0498,15.947,1.37,5.2,1.21,3.3,1.14,1.9
1/18/2012,17.9803,13.4806,15.2753,1.33,4.5,1.18,2.71,1.13,1.79
1/19/2012,19.104,14.3682,16.2114,1.33,4.74,1.18,2.89,1.13,1.84
1/20/2012,18.3397,13.996,15.741,1.31,4.34,1.17,2.6,1.12,1.75
1/23/2012,19.7382,14.7083,16.6752,1.34,5.03,1.18,3.06,1.13,1.97
1/24/2012,19.335,14.968,16.7823,1.29,4.37,1.15,2.55,1.12,1.81
1/25/2012,20.6951,15.4913,17.7015,1.34,5.2,1.17,2.99,1.14,2.21
1/26/2012,18.5579,13.9196,15.8385,1.33,4.64,1.17,2.72,1.14,1.92
1/27/2012,17.065,12.9209,14.5071,1.32,4.14,1.18,2.56,1.12,1.59
1/30/2012,21.541,14.9001,17.679,1.45,6.64,1.22,3.86,1.19,2.78
1/31/2012,20.5356,15.0827,17.6988,1.36,5.45,1.16,2.84,1.17,2.62
2/1/2012,18.9969,13.2244,15.4623,1.44,5.77,1.23,3.53,1.17,2.24
2/2/2012,19.0909,13.5014,15.6408,1.41,5.59,1.22,3.45,1.16,2.14
2/3/2012,21.8029,15.2994,17.9129,1.43,6.5,1.22,3.89,1.17,2.61
2/6/2012,20.2008,14.0766,16.4538,1.44,6.12,1.23,3.75,1.17,2.38
2/7/2012,20.0936,14.051,16.2424,1.43,6.04,1.24,3.85,1.16,2.19
2/8/2012,21.539,14.6904,17.4128,1.47,6.85,1.24,4.13,1.19,2.72
2/9/2012,18.9706,13.1306,15.2196,1.44,5.84,1.25,3.75,1.16,2.09
2/10/2012,17.3543,12.5056,14.3138,1.39,4.85,1.21,3.04,1.14,1.81
2/13/2012,17.9541,12.8569,14.807,1.4,5.1,1.21,3.15,1.15,1.95
2/14/2012,17.6675,12.759,14.6568,1.38,4.91,1.21,3.01,1.15,1.9
2/15/2012,18.3604,12.6395,15.0842,1.45,5.72,1.22,3.28,1.19,2.44
2/16/2012,19.154,13.4373,16.0497,1.43,5.72,1.19,3.1,1.19,2.61
2/17/2012,20.2815,14.0541,16.9991,1.44,6.23,1.19,3.28,1.21,2.95
2/21/2012,19.0431,13.4048,15.8315,1.42,5.64,1.2,3.21,1.18,2.43
2/22/2012,19.449,13.3494,15.807,1.46,6.1,1.23,3.64,1.18,2.46
2/23/2012,17.842,12.356,14.5033,1.44,5.49,1.23,3.34,1.17,2.15
2/24/2012,17.9625,12.5249,14.7262,1.43,5.44,1.22,3.24,1.18,2.2
2/27/2012,20.362,13.4664,16.285,1.51,6.9,1.25,4.08,1.21,2.82
2/28/2012,22.988,14.9917,18.4339,1.53,8,1.25,4.55,1.23,3.44
2/29/2012,22.0734,14.7869,18.0477,1.49,7.29,1.22,4.03,1.22,3.26
3/1/2012,20.0187,13.6875,16.3009,1.46,6.33,1.23,3.72,1.19,2.61
3/2/2012,17.2658,11.8246,13.8291,1.46,5.44,1.25,3.44,1.17,2
3/5/2012,18.3166,12.5208,14.9478,1.46,5.8,1.23,3.37,1.19,2.43
3/6/2012,16.4016,11.907,13.4901,1.38,4.49,1.22,2.91,1.13,1.58
3/7/2012,17.1881,12.4579,14.1702,1.38,4.73,1.21,3.02,1.14,1.71
3/8/2012,16.1462,12.1544,13.4644,1.33,3.99,1.2,2.68,1.11,1.31
3/9/2012,15.2725,11.1024,12.6025,1.38,4.17,1.21,2.67,1.14,1.5
3/12/2012,15.3432,11.2502,12.7791,1.36,4.09,1.2,2.56,1.14,1.53
3/13/2012,15.6474,11.4629,13.0217,1.37,4.18,1.2,2.63,1.14,1.56
3/14/2012,15.511,11.3914,12.984,1.36,4.12,1.19,2.53,1.14,1.59
3/15/2012,16.5691,12.0733,13.9008,1.37,4.5,1.19,2.67,1.15,1.83
3/16/2012,15.4702,11.2784,12.9487,1.37,4.19,1.19,2.52,1.15,1.67
3/19/2012,14.8757,10.8889,12.4626,1.37,3.99,1.19,2.41,1.14,1.57
3/20/2012,16.7843,12.2242,14.1139,1.37,4.56,1.19,2.67,1.15,1.89
3/21/2012,16.9615,12.0603,14.1115,1.41,4.9,1.2,2.85,1.17,2.05
3/22/2012,16.279,11.7541,13.5681,1.38,4.52,1.2,2.71,1.15,1.81
3/23/2012,15.9228,11.5733,13.2676,1.38,4.35,1.2,2.66,1.15,1.69
3/26/2012,15.8429,11.6081,13.2318,1.36,4.23,1.2,2.61,1.14,1.62
3/27/2012,15.7646,11.5469,13.1555,1.37,4.22,1.2,2.61,1.14,1.61
3/28/2012,16.6739,12.1527,13.8676,1.37,4.52,1.2,2.81,1.14,1.71
3/29/2012,18.0742,13.04,15.1666,1.39,5.03,1.19,2.91,1.16,2.13
3/30/2012,18.9937,13.7884,15.857,1.38,5.21,1.2,3.14,1.15,2.07
4/2/2012,21.7397,15.5542,18.0488,1.4,6.19,1.2,3.69,1.16,2.49
4/3/2012,21.6499,15.368,17.9387,1.41,6.28,1.21,3.71,1.17,2.57
4/4/2012,18.5346,13.1058,15.2994,1.41,5.43,1.21,3.24,1.17,2.19
4/5/2012,20.561,14.4615,16.9115,1.42,6.1,1.22,3.65,1.17,2.45
4/9/2012,21.1342,15.0992,17.473,1.4,6.04,1.21,3.66,1.16,2.37
4/10/2012,19.3605,13.7869,15.9312,1.4,5.57,1.22,3.43,1.16,2.14
4/11/2012,19.4262,13.8149,16.0588,1.41,5.61,1.21,3.37,1.16,2.24
4/12/2012,19.4936,13.8469,16.155,1.41,5.65,1.21,3.34,1.17,2.31
4/13/2012,18.5482,13.3481,15.4338,1.39,5.2,1.2,3.11,1.16,2.09
4/16/2012,19.9995,14.5566,16.7423,1.37,5.44,1.19,3.26,1.15,2.19
4/17/2012,19.3348,13.7196,16.0151,1.41,5.62,1.21,3.32,1.17,2.3
4/18/2012,17.4304,12.3684,14.3816,1.41,5.06,1.21,3.05,1.16,2.01
4/19/2012,16.5763,12.152,13.9292,1.36,4.42,1.19,2.65,1.15,1.78
4/20/2012,16.5772,12.1047,13.8813,1.37,4.47,1.19,2.7,1.15,1.78
4/23/2012,17.4013,12.7748,14.6289,1.36,4.63,1.19,2.77,1.15,1.85
4/24/2012,16.839,12.3913,14.047,1.36,4.45,1.2,2.79,1.13,1.66
4/25/2012,17.3373,12.7488,14.3376,1.36,4.59,1.21,3,1.12,1.59
4/26/2012,17.9021,13.189,15.137,1.36,4.71,1.18,2.77,1.15,1.95
4/27/2012,19.5829,14.493,16.5673,1.35,5.09,1.18,3.02,1.14,2.07
4/30/2012,19.7829,14.5342,16.5568,1.36,5.25,1.19,3.23,1.14,2.02
5/1/2012,19.7201,14.555,16.7632,1.35,5.17,1.18,2.96,1.15,2.21
5/2/2012,21.2787,15.5747,17.7916,1.37,5.7,1.2,3.49,1.14,2.22
5/3/2012,20.3776,14.87,16.9437,1.37,5.51,1.2,3.43,1.14,2.07
5/4/2012,21.1957,15.4444,17.7926,1.37,5.75,1.19,3.4,1.15,2.35
5/7/2012,23.0729,16.801,19.3314,1.37,6.27,1.19,3.74,1.15,2.53
5/8/2012,23.1951,16.6854,19.4958,1.39,6.51,1.19,3.7,1.17,2.81
5/9/2012,23.589,16.9811,19.6064,1.39,6.61,1.2,3.98,1.15,2.63
5/10/2012,25.417,18.0898,21.2079,1.41,7.33,1.2,4.21,1.17,3.12
5/11/2012,26.4724,18.8096,22.0244,1.41,7.66,1.2,4.45,1.17,3.21
5/14/2012,23.4094,16.73,19.5203,1.4,6.68,1.2,3.89,1.17,2.79
5/15/2012,23.3687,16.7045,19.6224,1.4,6.66,1.19,3.75,1.17,2.92
5/16/2012,23.3262,16.6893,19.5336,1.4,6.64,1.19,3.79,1.17,2.84
5/17/2012,23.1288,16.3989,19.2716,1.41,6.73,1.2,3.86,1.18,2.87
5/18/2012,23.3302,16.788,19.48,1.39,6.54,1.2,3.85,1.16,2.69
5/21/2012,22.839,16.0284,18.8494,1.42,6.81,1.21,3.99,1.18,2.82
5/22/2012,25.2971,18.1068,21.2034,1.4,7.19,1.19,4.09,1.17,3.1
5/23/2012,25.218,18.1892,21.245,1.39,7.03,1.19,3.97,1.17,3.06
5/24/2012,28.5809,20.9426,24.1698,1.36,7.64,1.18,4.41,1.15,3.23
5/25/2012,27.8402,20.4986,23.3728,1.36,7.34,1.19,4.47,1.14,2.87
5/29/2012,26.1355,19.6404,22.5085,1.33,6.5,1.16,3.63,1.15,2.87
5/30/2012,23.6713,17.3695,20.0962,1.36,6.3,1.18,3.58,1.16,2.73
5/31/2012,23.5561,17.0315,19.665,1.38,6.52,1.2,3.89,1.15,2.63
6/1/2012,22.6245,16.3593,19.1421,1.38,6.27,1.18,3.48,1.17,2.78
6/4/2012,25.5888,18.7537,21.7255,1.36,6.84,1.18,3.86,1.16,2.97
6/5/2012,24.718,17.5679,20.7734,1.41,7.15,1.19,3.94,1.18,3.21
6/6/2012,26.7677,18.8913,22.3398,1.42,7.88,1.2,4.43,1.18,3.45
6/7/2012,25.0482,17.6873,20.8899,1.42,7.36,1.2,4.16,1.18,3.2
6/8/2012,22.7477,15.7856,18.6834,1.44,6.96,1.22,4.06,1.18,2.9
6/11/2012,20.1642,14.0547,16.6749,1.43,6.11,1.21,3.49,1.19,2.62
6/12/2012,19.6698,13.7491,16.2296,1.43,5.92,1.21,3.44,1.18,2.48
6/13/2012,18.239,13.0744,15.1511,1.4,5.16,1.2,3.09,1.16,2.08
6/14/2012,21.1971,15.3686,18.1952,1.38,5.83,1.16,3,1.18,2.83
6/15/2012,19.0134,14.0889,16.2724,1.35,4.92,1.17,2.74,1.15,2.18
6/18/2012,21.1816,15.7703,18.3311,1.34,5.41,1.16,2.85,1.16,2.56
6/19/2012,20.6733,15.5049,17.926,1.33,5.17,1.15,2.75,1.16,2.42
6/20/2012,20.8554,15.2062,17.7642,1.37,5.65,1.17,3.09,1.17,2.56
6/21/2012,21.1462,15.4654,17.7658,1.37,5.68,1.19,3.38,1.15,2.3
6/22/2012,18.1629,13.121,15.2298,1.38,5.04,1.19,2.93,1.16,2.11
6/25/2012,17.3868,12.5984,14.6664,1.38,4.79,1.19,2.72,1.16,2.07
6/26/2012,17.4301,12.4949,14.4534,1.39,4.94,1.21,2.98,1.16,1.96
6/27/2012,18.8068,13.1922,15.4058,1.43,5.61,1.22,3.4,1.17,2.21
6/28/2012,17.685,12.9267,14.9979,1.37,4.76,1.18,2.69,1.16,2.07
6/29/2012,18.9033,13.9901,15.9776,1.35,4.91,1.18,2.93,1.14,1.99
7/2/2012,19.0387,14.5145,16.5286,1.31,4.52,1.15,2.51,1.14,2.01
7/3/2012,18.8183,14.0289,16.0671,1.34,4.79,1.17,2.75,1.15,2.04
7/5/2012,19.2562,14.3406,16.3658,1.34,4.92,1.18,2.89,1.14,2.03
7/6/2012,17.2435,12.9841,14.6261,1.33,4.26,1.18,2.62,1.13,1.64
7/9/2012,18.2054,13.7543,15.4475,1.32,4.45,1.18,2.76,1.12,1.69
7/10/2012,17.2953,13.1161,14.6587,1.32,4.18,1.18,2.64,1.12,1.54
7/11/2012,16.728,12.5785,14.0955,1.33,4.15,1.19,2.63,1.12,1.52
7/12/2012,16.5008,12.2851,13.9443,1.34,4.22,1.18,2.56,1.14,1.66
7/13/2012,17.1046,11.9934,14.1355,1.43,5.11,1.21,2.97,1.18,2.14
7/16/2012,19.3352,13.6375,15.9972,1.42,5.7,1.21,3.34,1.17,2.36
7/17/2012,21.0589,15.2007,17.521,1.39,5.86,1.2,3.54,1.15,2.32
7/18/2012,20.2795,14.5767,16.8859,1.39,5.7,1.2,3.39,1.16,2.31
7/19/2012,18.1246,13.3489,15.147,1.36,4.78,1.2,2.98,1.13,1.8
7/20/2012,16.8998,12.7877,14.3696,1.32,4.11,1.18,2.53,1.12,1.58
7/23/2012,18.5331,13.6446,15.5029,1.36,4.89,1.2,3.03,1.14,1.86
7/24/2012,18.6249,14.5286,16.1635,1.28,4.1,1.15,2.46,1.11,1.63
7/25/2012,19.0311,14.6681,16.3536,1.3,4.36,1.16,2.68,1.11,1.69
7/26/2012,18.0332,13.4574,15.3062,1.34,4.58,1.18,2.73,1.14,1.85
7/27/2012,16.1098,12.2293,13.6088,1.32,3.88,1.18,2.5,1.11,1.38
7/30/2012,16.3593,12.5373,13.9945,1.3,3.82,1.17,2.36,1.12,1.46
7/31/2012,16.2298,12.6063,13.9554,1.29,3.62,1.16,2.27,1.11,1.35
8/1/2012,15.645,11.9989,13.3402,1.3,3.65,1.17,2.3,1.11,1.34
8/2/2012,15.2685,11.5649,13.0712,1.32,3.7,1.17,2.2,1.13,1.51
8/3/2012,15.0124,11.0996,12.6675,1.35,3.91,1.19,2.34,1.14,1.57
8/6/2012,15.3332,11.3392,12.9214,1.35,3.99,1.19,2.41,1.14,1.58
8/7/2012,16.2272,11.8611,13.5776,1.37,4.37,1.2,2.65,1.14,1.72
8/8/2012,15.9488,11.929,13.4963,1.34,4.02,1.18,2.45,1.13,1.57
8/9/2012,15.6268,11.6754,13.2757,1.34,3.95,1.18,2.35,1.14,1.6
8/10/2012,14.5638,10.8059,12.2784,1.35,3.76,1.19,2.29,1.14,1.47
8/13/2012,14.7078,10.6328,12.1259,1.38,4.08,1.21,2.58,1.14,1.49
8/14/2012,15.3227,11.1493,12.6748,1.37,4.17,1.21,2.65,1.14,1.53
8/15/2012,15.6314,11.2863,13.0657,1.38,4.35,1.2,2.57,1.16,1.78
8/16/2012,16.7033,11.9958,13.9134,1.39,4.71,1.2,2.79,1.16,1.92
8/17/2012,15.8124,11.3557,13.2234,1.39,4.46,1.2,2.59,1.16,1.87
8/20/2012,16.8098,12.0205,14.0628,1.4,4.79,1.2,2.75,1.17,2.04
8/21/2012,17.1037,12.1159,14.2305,1.41,4.99,1.2,2.87,1.17,2.11
8/22/2012,17.6958,12.6811,14.6371,1.4,5.01,1.21,3.06,1.15,1.96
8/23/2012,18.2176,13.2722,15.3944,1.37,4.95,1.18,2.82,1.16,2.12
8/24/2012,17.4209,12.7795,14.4887,1.36,4.64,1.2,2.93,1.13,1.71
8/27/2012,18.8513,13.5476,15.6776,1.39,5.3,1.2,3.17,1.16,2.13
8/28/2012,18.465,13.3407,15.4802,1.38,5.12,1.19,2.98,1.16,2.14
8/29/2012,16.3638,11.4496,13.348,1.43,4.91,1.23,3.02,1.17,1.9
8/30/2012,14.6326,10.5301,12.0891,1.39,4.1,1.21,2.54,1.15,1.56
8/31/2012,16.4806,12.143,13.8651,1.36,4.34,1.19,2.62,1.14,1.72
9/4/2012,16.5631,12.0718,13.8298,1.37,4.49,1.2,2.73,1.15,1.76
9/5/2012,16.1422,11.5425,13.6304,1.4,4.6,1.18,2.51,1.18,2.09
9/6/2012,14.4836,11.1651,12.3693,1.3,3.32,1.17,2.11,1.11,1.2
9/7/2012,14.5046,11.5337,12.726,1.26,2.97,1.14,1.78,1.1,1.19
9/10/2012,14.6784,11.5261,12.7516,1.27,3.15,1.15,1.93,1.11,1.23
9/11/2012,14.0625,10.912,12.1618,1.29,3.15,1.16,1.9,1.11,1.25
9/12/2012,13.7128,10.8728,11.8526,1.26,2.84,1.16,1.86,1.09,0.98
9/13/2012,13.8733,10.5406,11.7153,1.32,3.33,1.18,2.16,1.11,1.17
9/14/2012,13.5001,9.933,11.1359,1.36,3.57,1.21,2.36,1.12,1.2
9/17/2012,13.8884,10.3842,11.6354,1.34,3.5,1.19,2.25,1.12,1.25
9/18/2012,15.5007,11.1986,13.005,1.38,4.3,1.19,2.5,1.16,1.81
9/19/2012,16.881,12.271,14.021,1.38,4.61,1.2,2.86,1.14,1.75
9/20/2012,14.7635,10.7533,12.2709,1.37,4.01,1.2,2.49,1.14,1.52
9/21/2012,15.6687,11.3203,13.0423,1.38,4.35,1.2,2.63,1.15,1.72
9/24/2012,16.1799,12.0007,13.5005,1.35,4.18,1.2,2.68,1.12,1.5
9/25/2012,15.6591,11.6521,13.1292,1.34,4.01,1.19,2.53,1.13,1.48
9/26/2012,15.3016,11.0352,12.8118,1.39,4.27,1.19,2.49,1.16,1.78
9/27/2012,14.4845,10.9071,12.4482,1.33,3.58,1.16,2.04,1.14,1.54
9/28/2012,14.4339,10.8868,12.2891,1.33,3.55,1.17,2.14,1.13,1.4
10/1/2012,15.1315,11.6929,13.0511,1.29,3.44,1.16,2.08,1.12,1.36
10/2/2012,16.4693,12.4858,14.0938,1.32,3.98,1.17,2.38,1.13,1.61
10/3/2012,16.638,12.4807,14.0838,1.33,4.16,1.18,2.55,1.13,1.6
10/4/2012,15.9077,11.9765,13.5279,1.33,3.93,1.18,2.38,1.13,1.55
10/5/2012,16.385,12.3499,13.8648,1.33,4.04,1.18,2.52,1.12,1.51
10/8/2012,15.8343,11.8301,13.3758,1.34,4,1.18,2.46,1.13,1.55
10/9/2012,15.5678,11.6779,13.1498,1.33,3.89,1.18,2.42,1.13,1.47
